,Latitude,Longitude,pH,Copper (mg/Kg),Molybdenum (mg/Kg),Precipitation (mm),Max temperature (℃ ),Min temperature (℃ ),Wind speed (m/s),Barren (%),Forest (%),Pasture (%),Number of Listeria isolates obtained,log of Sulfur (mg/Kg),log of Open water (%),log of Shrubland (%),log of Moisture,log of Total carbon (%),log of index,log of Total nitrogen (%),log of Sodium (mg/Kg),log of Grassland (%),log of Iron (mg/Kg),log of Manganese (mg/Kg),log of Organic matter (%),log of Calcium (mg/Kg),log of Elevation (m),log of Cropland (%),log of Developed open space (> 20% Impervious Cover) (%),log of Wetland (%),log of Developed open space (< 20% Impervious Cover) (%),log of Potassium (mg/Kg),log of Magnesium (mg/Kg),log of Aluminum (mg/Kg),log of Phosphorus (mg/Kg),double log of Zinc (mg/Kg),binary_listeria_presense,scaled_cluster_kmeans,cluster_kmeans
145,39.7192,-75.7431,4.936,0.0834,0.0239,154.775,5.5935,-3.0594,3.9721,0.1351,32.4222,4.1021,6,2.549507668972528,-1.8426317996018116,0.08562708596743697,-2.3903240073020524,-0.1305643700211165,4.976733742420574,-2.935578350734244,3.111762663111984,-1.2173958246580767,3.1138796872610732,3.23601608768579,0.7350565836371549,5.214918909640972,4.639571612705423,2.5050768565773835,3.146098659106394,1.1770228959593374,3.138203585747985,4.5929275498094695,4.006847612815809,4.971095810140961,1.6064334034138017,,1,1,1
146,39.7255,-75.7433,6.652,0.0579,0.0302,154.775,5.5935,-3.0594,3.9721,0.0498,34.3404,3.6412,0,1.7336182196220506,-2.06830379726938,0.0842492324449,-3.315937537711332,0.3317468036138815,4.983606621708336,-2.133686556532232,3.59902586003107,-1.2718948208113945,0.25254700168345173,2.5632479108217794,1.1987592372730485,6.695090136884951,4.610456190417329,2.6447056335849286,3.0444652932335647,1.0721998647162767,3.11236798461849,5.042060961075165,5.453692867404253,3.0205029318792027,0.8116854864834774,,0,5,1
147,39.7161,-75.7405,5.1,0.1258,0.0227,154.775,5.5935,-3.0594,3.9721,0.1547,31.7012,3.1468,2,2.757709828448804,-1.7087059140927694,-0.0028039273327342593,-1.7254100886865211,0.5568118606026885,4.990432586778736,-1.9166426513747452,3.581953825416536,-1.2528129697454096,2.18321579989629,3.535801115789623,1.4991541865292681,6.6190433430696505,4.591983624183916,2.4642191310908825,3.2277245590875263,1.2942613056729264,3.131512385912029,4.8200694463351414,5.271740817964142,4.216169787581169,1.4793064477843534,-0.5682671136813421,1,1,1
148,34.5024,-120.2128,6.881,0.0,0.0231,190.225,15.2023,3.0465,3.0909,0.0061,25.795,0.1909,0,1.9197861553847928,3.040461823625261,3.6111097861272223,-3.3639015969184585,1.2806004565608267,4.997212273764115,-1.1463330248795214,4.217082708423255,2.5324976825882883,-0.10280821998168205,2.8964035301278837,1.7292987878854496,8.21160919139358,5.952957579177967,-2.8067661740413676,-0.05160913373323024,-1.5587447981185822,0.8244385662411211,5.659918357569751,5.699464164160123,1.7569437066854885,1.9818838380850305,,0,4,4
149,34.5049,-120.2064,5.629,0.0,0.0197,190.225,15.2023,3.0465,3.0909,0.0055,27.2432,0.2152,0,1.7539018266718147,2.9798112032590653,3.6067850598367697,-4.017383521085972,1.374095253662893,5.003946305945459,-1.552112845814831,3.877711024710401,2.53495792318671,0.8892894563712116,3.7884396805707796,1.808682136423963,6.998244401597957,6.274950327428353,-2.810082926667362,-0.03707900824142074,-1.5803646649483933,0.7695988327202764,5.303414852263747,5.636826812363023,3.152736022363656,1.389289870099689,,0,4,4
150,35.841,-121.3393,5.876,0.0,0.032,170.775,18.1735,-2.5645,3.1241,0.0067,48.4452,0.0004,0,2.512805499017766,2.87642495176354,3.4004070694477115,-2.8051119139453413,2.357395196153965,5.0106352940962555,-0.5005453143584343,4.401168504502232,0.45881628360515897,1.7054569318613402,4.135913477727414,2.893677399349319,8.20149576818865,6.222754823557961,-inf,-2.3166840173735475,-1.3963446969733921,0.637845864774856,5.5799154691308255,6.487046676917244,3.5392564256531767,2.479324431491767,-1.3904339922873825,0,4,4
151,35.8301,-121.3431,6.298,0.0,0.0261,170.775,18.1735,-2.5645,3.1241,0.007,46.6543,0.0004,0,1.9724129689213126,3.113417526652038,3.280317054346292,-2.5345171503413346,1.9136673194613882,5.017279836814924,-0.8809235880368638,4.235334735520003,0.4724381633611953,0.7302984461907379,3.604606143379157,2.2285832690525567,8.34127462764037,5.887769310769217,-inf,-2.277892480403674,-1.1344467416773258,0.8011940846430792,5.280230786001033,6.288413424783295,2.7733197050067684,1.9935159386606172,,0,4,4
152,36.991,-121.9096,5.789,0.0,0.0,172.1,18.1794,-0.4694,2.5842,0.1239,46.5082,0.4674,0,1.358409157630355,3.0382312611350173,0.6608305790834021,-0.8935512449046656,2.5149345976269677,5.0238805208462765,-0.817803785159501,4.415593171905157,1.3459149769665473,1.2244810649572868,3.997864865466019,2.7012672488053777,7.872293018018851,4.181439269073034,-1.942117350816617,2.5363520159453863,-1.2079808257234748,2.578586713796434,4.787934144907793,5.884420114457414,2.2967078558211695,1.4391476880236929,-1.2043650628055713,0,4,4
153,36.987,-121.9083,5.414,0.0094,0.0154,172.1,18.1794,-0.4694,2.5842,0.1331,43.198,0.5354,3,2.13126282165846,3.131612779849193,0.7157889110407699,-1.5525851008413176,2.0626640839405246,5.030437921392435,-1.132582808239263,4.221991382999146,1.3865193358111867,1.4349416579414118,3.387206632635005,2.2304874065536153,8.044596571273429,3.4468078929142076,-1.8464268705703633,2.5993879443951458,-1.2669126040998102,2.5863344424181136,5.5778518372536645,6.602324492509471,2.42338579313975,2.7082035226811896,0.06881787525651677,1,4,4
154,36.9974,-121.9083,6.143,0.0,0.0,172.1,18.1794,-0.4694,2.5842,0.1192,52.2546,0.4274,0,0.7776261871378843,2.848669746645117,0.592774206413158,-1.5832829549572491,2.1573512068039933,5.0369526024136295,-1.0735295083006466,4.180058848352979,1.3096292761844053,1.8218521095352243,3.210823491677372,2.3565617838507777,7.444180810938413,3.9441028988915576,-2.02117263355586,2.4184373770596856,-1.1963353771967247,2.5460958181004227,5.707360399575508,5.364455233050708,3.20462273039009,2.188385628669015,,0,4,4
155,40.9029,-77.2826,7.209,0.1535,0.0962,136.225,0.0377,-9.1029,4.0403,0.0321,86.4171,4.7223,6,3.5893408470983914,-1.316022308134559,-2.3465369805232283,-1.1702157075278026,2.1206434640183764,5.043425116919247,-1.5635089805457005,3.822207701105782,-1.5357228746118197,1.9723294929832034,4.047345542994413,1.8497453184267083,10.662370332761656,6.246533031206566,1.3028855778985786,-1.2427136326423665,-0.3051673867928005,1.2651713790469445,4.548601950899574,5.5244739740460185,2.412147767203574,2.4349458006342286,-0.06324084142346001,1,1,1
156,40.907,-77.2809,4.354,0.1075,0.0218,136.225,0.0377,-9.1029,4.0403,0.0317,86.4517,4.7099,6,2.668914284353612,-1.3947298399409922,-2.452245867548452,-1.5023788401406926,1.1179245997004825,5.049856007249537,-1.912572089444803,3.278313860616813,-1.596521687167554,4.140467680922006,3.4301670136132105,1.555214012223654,4.543997726636073,6.091219380244974,1.2900587532390648,-1.208315553760073,-0.2731219211204512,1.2746362795770083,4.141713081412379,3.1415843291379666,5.029825969482172,1.9872165976373188,-0.6201988164680917,1,1,1
157,40.9089,-77.2832,4.703,0.1099,0.0232,136.225,0.0377,-9.1029,4.0403,0.0317,86.4958,4.5444,6,2.4390982856310193,-1.4558588245057997,-2.2956094792576205,-1.5278579254416775,1.0447543047654282,5.056245805348308,-1.8030226615067657,3.2630572900424193,-1.5620773410742628,3.8580608897451953,3.8494026434464788,1.8492419046414175,5.938561536769979,6.134612056326467,1.3067640221630823,-1.246532418744732,-0.26266430947649305,1.290278932686203,3.7006202603169562,3.577232553813402,4.64356267164026,1.4230601403102137,-0.7138704720216514,1,1,1
158,40.9103,-77.2819,7.251,0.1715,0.0425,136.225,0.0377,-9.1029,4.0403,0.0317,86.3852,4.5665,8,3.0693776387215994,-1.450299691095803,-2.3837951484195887,-0.6341238401104843,1.9412851846623889,5.062595033026967,-0.8646474987223166,3.776464416571965,-1.566857464898982,1.0306189175142417,4.786000631628163,2.5743054523855617,9.511020050884452,6.087865041394298,1.290966681162439,-1.2330583852210326,-0.26984215432345,1.3324187881505727,4.930852274922964,5.502287476587022,1.9686636004573932,2.8954809061642672,-0.5274339817680351,1,1,1
159,40.9163,-77.2842,4.283,0.2561,0.0424,136.225,0.0377,-9.1029,4.0403,0.033,86.7423,4.2609,6,4.1200464214492705,-1.554476354360126,-2.3351082846996056,0.4501835017964291,3.345899588734244,5.0689042022202315,0.24787518753339352,4.811676096149278,-1.558269625859701,2.010868225024589,4.761732811876319,4.130551121991008,7.72643790083152,6.341381708583334,1.3227153794770192,-1.3019532126861397,-0.286216480290171,1.2997555997026522,5.752786584191659,5.303241224439278,3.157259961934575,4.725407984026222,0.9599566859090841,1,1,1
160,40.7805,-77.9518,6.211,0.0324,0.0143,143.925,-0.4587,-7.841,3.9847,0.1332,59.1103,15.9937,8,2.342958987132319,-2.772588722239781,-1.023597584862664,-1.4623118475438066,1.3632304215213389,5.075173815233827,-1.3201321588662218,3.329841005010343,-1.1702157075278026,0.3730796479640093,3.795952003405478,1.5528040668665077,7.5824406339694,5.939960704240867,2.156529889526936,1.9784879678402159,-2.0907047339585465,2.0837074298268865,4.617768493004341,4.784719570527411,2.480304409039088,1.9004494361067445,-1.3967213196044126,1,1,1
161,40.7742,-77.9605,7.169,0.0508,0.0157,143.925,-0.4587,-7.841,3.9847,0.1325,60.7549,16.6654,8,1.8129337044594616,-2.8302178350764176,-1.1763576372929625,-1.7643388736520629,0.8517735438423648,5.081404364984463,-1.9725621800527398,3.200756659754059,-1.2917117186339429,0.9397728560213585,3.0213171708667503,0.9401244391255523,7.711020729117771,5.92232880827312,2.0861191964330765,1.8341642105435199,-2.155027528636431,1.9981772548488725,4.128989115581434,3.600750179782574,3.7846440760983158,1.0773205532004875,,1,1,1
162,40.7756,-77.962,5.034,0.2005,0.0369,143.925,-0.4587,-7.841,3.9847,0.1258,60.9075,16.3702,8,2.7132698881363706,-2.823461052613538,-1.174737679057601,-1.4473190629576653,0.456665064806555,5.087596335232384,-2.5678535706089263,3.3133856845017564,-1.2804939422336792,3.03260889531665,3.7836849611378285,0.9983867147500598,5.53682665789186,5.92969552071035,2.108794011956793,1.8333331811379832,-2.145581344184381,1.9933797137257943,3.595463978223979,2.959280922176062,5.436015005801826,1.6681595482501066,,1,1,1
163,40.7761,-77.9585,5.047,0.0957,0.044,143.925,-0.4587,-7.841,3.9847,0.1327,60.3301,16.4526,0,2.8126564323590686,-2.83702058239917,-1.1353800128603244,-1.7120245012092015,1.348592493935879,5.093750200806762,-1.663366254459656,3.4887105771642557,-1.2190864421359842,2.7175978106099956,4.249269228159104,1.5639383283627342,6.3466623255748,5.935423156224357,2.101777721525488,1.8799229600573597,-2.155027528636431,2.022805050438119,3.6719189342016234,3.7801473841145645,4.684486783953921,1.9237229666804154,-1.5648194876625905,0,1,1
164,35.0546,-97.2008,6.754,0.0755,0.0276,33.95,9.7794,-1.6681,3.7218,0.0004,54.5084,0.5202,0,2.317601776104139,-0.9945225801437287,0.2534787511102827,-1.86175284104859,0.6922467753167811,5.099866427824199,-2.0659331916550436,3.730218115139063,3.4185689517567655,0.7491493706752302,3.6478855698214807,1.0228465328937295,7.595267764422312,5.868505639707535,2.103707233884374,-0.7545971428761679,-1.4876628555081794,1.3595139455849214,3.975945711990838,4.752151225256938,1.6113361097171806,2.0433997703325706,,0,4,2
165,40.5659,-111.7976,6.303,0.1227,0.0005,41.3,0.0897,-10.9374,2.5884,1.399,35.1078,0.2293,0,1.758857417885457,-2.1715568305876416,2.9523079375451355,-4.976233867378923,0.6487772328240048,5.10594547390058,-1.9337839692574728,3.8594952652152443,-0.26474710116928507,0.4651167076723408,2.7251367248257092,0.7654678421395714,6.854633155410747,7.452848987242447,-0.14641401845553628,3.5439548330171124,-0.4879232305486864,1.9672801747915059,4.565679596421447,4.45988773359941,2.1309066962985708,2.25174432777867,-0.7598189745630273,0,5,2
166,47.443,-121.9725,5.9,0.2581,0.0535,208.9,4.9877,-1.5584,3.0366,0.587,72.2273,0.0002,0,1.9155834806514194,-0.7172349760890353,1.524184988459334,-0.5739429330814687,1.0158464321436096,5.111987788356544,-1.663366254459656,4.358407383325173,-0.16629073972142697,3.6593116018314404,2.4518409555826652,1.721176047772592,8.440728906876119,5.357246434077324,0.7984076912174383,2.1901216332714095,0.3615132205789816,2.159338084825704,5.535902139651305,6.215059796391302,5.468104443951216,2.1603300454131746,,0,4,5
167,45.7453,-111.0017,6.616,0.0,0.0,16.6,-0.3084,-12.0297,3.6038,0.7647,34.0295,11.2453,0,1.6691020731554107,-2.9243422774673182,3.31132008365948,-2.038683549207668,0.8158514205353968,5.117993812416755,-1.8566180415765514,3.1894222970851063,2.1827311645185663,0.6445345006392522,2.3883773938789297,1.172482137234565,7.4735071738767616,7.404425181623876,1.6996807293599274,1.7432167744355507,-0.11384081642375964,1.7110373641496923,5.433822435192036,5.2268487543712,1.9517502055369962,2.189707505926931,,0,2,2
168,45.7447,-110.9969,6.824,0.0,0.0,21.4,-2.1274,-13.8345,3.6307,0.8303,36.5665,10.5291,0,2.2663255911237297,-2.9759296462578115,3.2957035237813166,-1.3935204062116302,1.7531399086796666,5.123963979403259,-1.3325640386989228,3.642605122581947,2.1372622361635365,1.4603112576977866,3.6932573570968468,1.77354458080715,8.45482647553473,7.4190148085973675,1.6335645112103345,1.7023816580768383,-0.1563029943954011,1.6265309898602778,5.209682854805797,5.45320477492416,1.7385169078323355,3.3856301723069606,0.11537682097328071,0,2,2
169,45.7442,-110.9892,7.025,0.0,0.0,21.4,-2.1274,-13.8345,3.6307,0.9121,40.3427,9.0653,0,1.7296358077462042,-3.009831197933493,3.2750255078880204,-2.038683549207668,0.8851302476245309,5.1298987149230735,-2.044846896915337,3.218163571275822,2.098900972836055,1.7387102481382397,3.091805798300055,1.1029694491095188,8.045108293833339,7.4647905975112065,1.526643087825185,1.6164333869464869,-0.2333201577657702,1.5260128242889728,5.282934657008442,5.411062399420232,2.405728151910914,2.6847883977492644,,0,2,2
170,35.3626,-97.3473,7.389,0.0404,0.0242,43.575,9.6071,-1.8439,3.7269,0.7642,35.8298,0.4925,0,1.6411497350687811,1.7896238570976333,0.6240114417250832,-3.0661547378505367,-0.20518085094003724,5.135798437050262,-3.1055471395611978,3.542572514898587,3.4949882260425453,-0.3441818796912659,2.5747854395951184,0.5124043768792054,7.201132627516379,5.8967416947930955,0.8535213116210748,2.401217022401645,-1.367668896996726,2.1366367603980323,4.3692997402331235,5.318734510872297,1.2178461232584425,1.1761904233134843,,0,5,2
171,35.3654,-97.3431,5.263,0.0237,0.0247,43.575,9.6071,-1.8439,3.7269,0.5511,37.4976,0.3853,0,1.4815818133932197,1.5689491957039656,0.6799099537779248,-4.022954566135428,-0.4550756086614989,5.14166355650266,-2.9700645268054133,3.379905646194533,3.480347383299894,2.011403571272552,2.6768484499589453,0.17142911562753102,5.853757304889959,5.899212187402895,0.8109746596731482,2.3943982562664976,-1.3882963637905636,2.181377450058355,3.111424235550064,3.6672139427261583,2.9788607463837433,0.774127909692224,,0,5,2
172,37.8811,-119.3399,5.018,0.0,0.0,308.375,-3.9794,-16.4852,2.603,5.1529,56.6054,0.0,0,-0.6816139447462722,-0.3441818796912659,3.4099754084736613,-4.219907785197447,1.3898380747432555,5.147494476813453,-1.9914306643571225,2.7501641606760803,1.312244079609724,2.232184087694722,1.3948823783064244,1.3451598177613355,3.8814730721784954,7.909915402695693,-inf,-3.0704558197499274,1.0372686584270576,-0.37658614855778766,2.605463612327109,-0.36025276528661637,3.6633924010392733,-inf,,0,5,5
173,37.2501,-119.1472,6.029,0.0,0.0,153.425,-0.5019,-13.501,2.4894,0.2033,79.0852,0.0,0,0.15973505812115893,0.8773003921828699,2.8037360679030945,-3.8824642031866015,0.8792947421874289,5.153291594497779,-2.142168371588141,3.2293923320469635,-1.2584289901219947,1.448541195848939,2.361712123391802,1.3619248213358794,6.135805554760605,7.757859198699802,-inf,-2.114447150878651,-0.8641727776120484,-0.02562554763897273,4.336975658519533,2.9304681559015937,3.929605523044774,0.39716408306877793,,0,5,1
174,37.2473,-119.1456,5.888,0.0,0.0,159.45,0.9016,-12.3726,2.4774,0.1914,79.0073,0.0,0,-0.10225423403875637,0.8686958530664711,2.8148576694189478,-3.759301918410482,0.7108397400908634,5.159055299214529,-2.4079456086518722,2.9185272026450195,-1.35324650707369,1.4775052411732748,2.536652758306423,1.0723709774628825,5.316774481204798,7.797628110813074,-inf,-2.121931593300788,-0.8400243764207053,-0.08697501401440717,3.73292265497393,1.5477114337963354,4.131047685827742,-0.26657310924154576,,0,5,1
175,36.4914,-121.1717,6.389,0.0,0.0,149.875,19.6506,-0.031,2.5581,0.0435,5.563,0.0283,0,-0.8038553025443669,-2.5497652221364966,4.178284282054955,-5.132802928070463,-2.0955709236097197,5.1647859739235145,-4.688551794927142,3.1254307047582874,3.2797300673786096,-0.3496993302023072,1.3528151340457226,-1.9505207616129967,5.217824515908689,5.73016471593032,-inf,-1.8964535403427207,0.3097615175946603,-0.04961050055333444,3.2004470533997673,3.4885548098802626,1.4730911317498896,,,0,5,4
176,33.2855,-107.1911,8.208,0.05,0.0135,15.325,10.391,-3.8413,2.141,0.9134,0.0185,0.084,0,0.5972968549031111,1.730344952193183,4.362362047849677,-3.7550192566184815,-1.7625890919282752,5.170483995038151,-4.022954566135428,2.667262928201375,2.0788913903743547,-1.243406873571343,0.09421867523898174,-1.2946271725940668,7.133952642661216,7.220549388248773,-inf,-0.5837548037887486,1.746727235185947,-0.49413240082433035,4.66305128307403,4.452205469295128,2.185264450417503,3.7339914334763016,,0,5,2
177,33.2917,-107.1981,8.6,0.0938,0.0293,15.325,10.391,-3.8413,2.141,0.8628,0.0143,0.084,0,1.3309666235103728,1.5461785727949096,4.378523004122179,-3.543913683863751,-1.1029215602562081,5.176149732573829,-3.7722610630529876,2.938606212131874,2.0283455962387538,-0.6206404897731973,1.7356651948731467,-0.8223451190316272,8.570519091660179,7.2351651475373675,-inf,-0.8230281014144654,1.78731627953068,-0.49216744194745743,5.127693326260369,4.687570113235306,2.809505099757543,3.130682658931928,,0,5,2
178,45.8911,-112.475,6.091,2.7671,0.0,19.925,-0.9374,-10.6735,3.1815,0.0013,67.6627,0.0004,0,2.0689491889593516,-3.1122660898099426,2.4130973157914744,-2.505926017012076,1.662789087931095,5.181783550292085,-1.5635089805457005,4.625690202957578,2.735795061410769,2.2759638718331754,3.9521471565123005,2.05604496387344,7.765397522700931,7.514668961744152,-0.5301783522818057,0.7978674913303484,-1.8451602459551701,1.0055096704057853,5.281506858395401,4.869779620481754,2.9243812667072278,2.5884029288360764,1.1464938473901853,0,0,2
179,45.8906,-112.4767,6.295,4.2065,0.0,19.925,-0.9374,-10.6735,3.1815,0.0013,67.6816,0.0004,0,1.2389537732211815,-3.1122660898099426,2.415145626204898,-4.179902450583747,0.5918340188594559,5.187385805840755,-2.5232317641096684,3.9278471407750315,2.7400719871249475,2.8148097376737438,2.9804561860014744,0.6128586093311085,6.796188544527674,7.53571305996242,-0.5380255436926452,0.7797376356410433,-1.8457933577205405,0.9820410185272497,4.798326171154649,3.975527241877665,3.2591459871570536,1.9978518046398814,0.7939086616830465,0,0,2
180,45.8894,-112.4714,5.283,4.02,0.0,19.925,-0.9374,-10.6735,3.1815,0.0013,68.2109,0.0004,0,2.1421228705529844,-3.1122660898099426,2.4130077742441367,-2.766209115275742,1.5858826528125634,5.19295685089021,-1.5745535105805986,4.3451603476828184,2.6955794299395843,3.6370570724159554,4.015952297373761,1.7834584441886685,7.088595238753071,7.490138482557227,-0.5668670146496155,0.7293344513216578,-1.8662675214031166,1.0870793728543855,5.429667068515279,5.055834892909877,3.9627351309697936,2.4119774697652425,0.99153303615515,0,0,2
181,42.6525,-74.0142,7.434,0.0413,0.0182,134.75,-0.7071,-9.9368,4.7198,0.2059,60.44,0.9608,8,2.5246080166395526,-0.005615738785635745,-1.1731203408431712,-1.6660082639224947,1.5698651373142771,5.198497031265826,-1.389499492068839,3.756161863594438,0.9074114272675599,0.7589817364814919,3.413195120095772,1.8616585966077221,9.224847059329063,5.798850200828595,2.795438173837426,1.2158025560795132,2.130051477631187,1.8646226192931052,4.881861328851593,5.432504669016659,1.8992976121336553,1.6778626225479423,,1,3,1
182,42.6519,-74.0086,6.038,0.0721,0.0012,134.75,-0.7071,-9.9368,4.7198,0.1981,59.8942,0.9784,6,2.4510654411192294,-0.010656580188528888,-1.165393322358461,-1.5832829549572491,1.744423247571761,5.204006687076795,-1.2399454647847536,3.7165383945079085,0.898737572626566,1.65929417478553,3.745025828236628,2.124653884501384,8.066424028093572,5.881454349524805,2.8019836761074575,1.2332014549860657,2.1478475743438965,1.9014655293161122,3.8121849904316387,5.032323723848073,3.0061033079782082,1.6549273972544694,-0.5540025826523368,1,1,1
183,42.6485,-74.0039,5.499,0.0054,0.0064,134.75,-0.7071,-9.9368,4.7198,0.2128,59.9544,0.994,6,2.317247078824692,-0.013490590182499144,-1.1360026778866688,-1.7237270588362281,1.2786813104087704,5.209486152841421,-1.7242877541130424,3.5665733924799663,0.8951896619661011,3.493384507989592,3.241048191133341,1.679392987521325,7.512983889358934,5.867062780899793,2.7917722854062785,1.2336675196609745,2.170001822188519,1.884217099530358,3.982341664337099,4.582281220847297,4.075712050074099,1.4044043802922082,,1,1,1
184,42.6496,-73.9973,6.047,0.0214,0.005,119.225,0.6726,-8.5513,4.7509,0.2247,59.1111,0.9918,8,2.4413204216250777,-0.042177078899186156,-1.2296325511065136,-1.2971851860481147,1.6608911940230162,5.214935757608986,-1.181559209489036,3.714895580717014,0.7964706227918461,1.7289261600564858,3.539372558544174,2.057796468121459,8.10608390485818,5.830650046598459,2.8137186693377734,1.2907741592624784,2.2080656005140944,1.916643161374615,4.798514930261909,5.169824686833164,3.2229475242382546,2.1135651520319976,-0.7196509229030289,1,1,1
185,38.885,-76.5539,4.15,0.0779,0.0159,185.725,6.2623,-2.5852,3.7525,0.0609,34.791,7.9934,6,2.903501846439089,3.1703786177826516,-0.34516995232440884,-1.256670593326385,1.3594112260861022,5.220355825078324,-1.6049480071612483,3.5359001712665976,-1.6220166946409604,5.18452977596011,2.802165728199132,1.749912644192799,5.847940825605529,2.0451088625993306,1.8495565679542718,1.893578722009513,2.4015159828369113,2.1273503652017203,4.398155856603752,4.718614935987899,5.355681620312605,2.35444672584669,-0.08667997651365704,1,1,4
186,38.8873,-76.5509,5.328,0.0752,0.0069,185.725,6.2623,-2.5852,3.7525,0.0588,33.9503,7.5743,8,2.5020587086055657,3.207746118825437,-0.4266376733409654,-1.0002159668119164,1.2236283619843773,5.225746673713202,-1.5886553732515718,3.4977885588207323,-1.625567294363984,4.418505611932712,2.322348503834996,1.6543921574351421,7.133041732640194,1.890095369948917,1.8550002736954707,1.9772842236357557,2.3688876822481086,2.1451590550328667,5.250197452710659,5.35937107276518,4.241250490670076,2.678216227671213,-0.03373079725379996,1,1,4
187,38.8897,-76.5576,5.278,0.1489,0.0118,185.725,6.2623,-2.5852,3.7525,0.0739,36.0435,8.1819,8,2.957516255525495,3.0389019102047183,-0.24897431134873135,-0.9018948515904227,1.5451553585341204,5.231108616854587,-1.3257638613798584,3.862717208342908,-1.5549497271500305,4.231651319181607,4.241263441214107,1.8317971562595854,7.333102292289657,0.8586616190375187,1.8940603088474213,2.0053912601696693,2.4012442043166122,2.1650801017874297,5.10397565629525,5.9407918495840395,4.297694846196326,2.802463008691531,0.5478390887470677,1,1,4
188,38.8836,-76.5493,4.304,0.0552,0.0162,185.725,6.2623,-2.5852,3.7525,0.0583,32.0471,7.6625,8,3.1055324194528575,3.3003378325511084,-0.3952672831317184,-1.1910565790593897,1.2995647626087945,5.236441962829949,-1.6654793033177253,3.56267260001623,-1.6628386891612157,5.735384495547508,2.3912733964894834,1.8575316041511576,6.052450750604705,1.5665304114228238,1.8147758810305121,1.8761618902944037,2.4216561876350604,2.118013005654936,4.165537456328036,4.6323290232375305,5.229088395763268,2.0805034776262135,0.12211570892153718,1,1,4
189,38.8789,-76.5515,3.757,0.0,0.0031,185.725,6.2623,-2.5852,3.7525,0.0554,32.0266,8.1362,6,4.045348626883234,3.288782412123064,-0.33785318969814454,-0.1471088650382122,3.185422448608981,5.241747015059643,-0.07171084755400042,4.534085485294037,-1.6841614586300369,3.964585094555117,1.480399269421697,3.557816441103737,5.472506360180941,2.038619547159581,1.7947549782078533,1.7521866941082318,2.5104769258995305,2.076537328532446,5.683171861026961,5.467497535644954,4.460845901941628,3.372125527508811,0.7017666492104698,1,1,4
190,40.4046,-87.0719,5.861,0.0184,0.0023,66.575,-0.0061,-10.269,4.0621,0.0485,22.8875,59.1659,8,1.8064345942387512,0.6283419571938297,-3.315937537711332,-1.8115540965562347,0.6710549340851292,5.247024072160486,-2.460409178187613,3.1035816893286885,-0.35140315000963385,0.6317503856946218,2.976284383331175,1.0799390234024884,7.0226572795507805,5.287256419188612,2.0192668186437657,0.43889988419440173,0.9944732489269643,1.2517624681617845,4.36412739478605,5.209427681186631,2.728708671210755,1.3225555201528838,,1,3,3
191,40.4051,-87.0697,7.69,0.0696,0.0122,66.575,-0.0061,-10.269,4.0621,0.0518,22.9255,58.6936,8,2.2856220303155848,0.6812264096642516,-3.249335032352909,-1.7378396272386245,1.4554705491366737,5.25227342804663,-1.623536836813602,3.3352641105350895,-0.3301721240727331,0.3476241084183144,2.9056817375410042,1.3278969447390825,8.826889106389574,5.112529810110908,2.020487398836165,0.48968370001256273,1.0501220795076758,1.2706590175209662,4.641798117709794,5.332277149861556,1.1508251601150439,5.441487841097755,-0.6158698728479268,1,3,3
192,40.4084,-87.0705,5.753,0.0446,-0.0006,66.575,-0.0061,-10.269,4.0621,0.0506,22.3106,59.2682,8,1.8923888105099798,0.4802014542221816,-3.249335032352909,-1.8931279636163438,0.5514107902446989,5.2574953720277815,-2.354931573366255,3.275021726290409,-0.3599660680369462,2.5115972650410447,2.127481424458564,0.9883136747213526,6.635707025689291,5.322766046950346,2.1046827842330678,0.626152311735667,0.7676050914779551,1.3318909722405041,4.121787859752246,5.366516523126632,3.5776545542975593,0.8895359945653355,,1,3,3
193,40.4073,-87.0749,5.497,0.0,0.0028,66.575,-0.0061,-10.269,4.0621,0.0365,21.7871,60.4857,8,2.4853398892595595,0.4124407218445896,-3.3813947543659757,-1.6450650900772514,1.4665139762213084,5.262690188904886,-1.4126383364594925,3.578210428773631,-0.40331741605070537,3.325503537292955,3.265446384680261,1.7694456916314707,7.099302068825876,5.317433483740267,2.0745797422629284,0.5168275759616251,0.7567321221850559,1.310735336698854,4.669382716496491,5.797703811676839,3.94490830756381,2.060730068858029,-0.2667821833761946,1,3,3
194,40.4091,-87.079,6.328,0.0596,-0.0012,66.575,-0.0061,-10.269,4.0621,0.0325,20.0438,63.4906,6,2.598168368567081,0.16526016886565972,-3.3813947543659757,-0.9268462458136717,1.258631429629735,5.267858159063328,-1.2909841813155656,3.5713423257198835,-0.46378301743267936,1.8973349617766935,2.726001442437943,1.6194080450714097,7.894731699386299,5.319491601779443,2.0004389179314424,0.5744762508422667,0.5475432067011535,1.3064120572476432,5.432696150035486,5.864661610426821,1.9484925261333164,3.270769738847687,-0.5670661294271544,1,3,3
